FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Housing Units:,Housing Units: Occupied,Housing Units: Vacant,Vacant Housing Units:,Vacant Housing Units: for Rent,Vacant Housing Units: for Sale Only,Vacant Housing Units: Other Vacant,Occupied Housing Units,Occupied Housing Units: Built 2014 or Later,Occupied Housing Units: Built 2010 to 2013,Occupied Housing Units: Built 2000 to 2009,Occupied Housing Units: Built 1990 to 1999,Occupied Housing Units: Built 1980 to 1989,Occupied Housing Units: Built 1970 to 1979,Occupied Housing Units: Built 1960 to 1969,Occupied Housing Units: Built 1950 to 1959,Occupied Housing Units: Built 1940 to 1949,Occupied Housing Units: Built 1939 or Earlier,Median Gross Rent
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A10047_001,SE_A10047_002,SE_A10047_003,SE_A10047_004,SE_A10055_001,SE_A10055_002,SE_A10055_003,SE_A10055_004,SE_A10055_005,SE_A10055_006,SE_A10055_007,SE_A10055_008,SE_A10055_009,SE_A10055_010,SE_A10055_011,SE_A18009_001
4.2101E+11,"Block Group 3, Census Tract 94, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 94, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16749,,,,,42,101,,,,9400,3,15000US421010094003,,,50680,0,368,285,83,83,12,0,71,285,0,0,0,59,0,17,0,71,25,113,953
4.2101E+11,"Block Group 4, Census Tract 94, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 94, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16750,,,,,42,101,,,,9400,4,15000US421010094004,,,126765,0,834,740,94,94,33,0,61,740,0,38,0,138,22,14,28,201,75,224,338
4.2101E+11,"Block Group 1, Census Tract 95, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 95, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16751,,,,,42,101,,,,9500,1,15000US421010095001,,,74283,0,200,158,42,42,0,0,42,158,0,0,15,0,0,9,0,41,59,34,955
4.2101E+11,"Block Group 2, Census Tract 95, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 95, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16752,,,,,42,101,,,,9500,2,15000US421010095002,,,48812,0,334,222,112,112,23,0,89,222,0,0,0,0,0,57,0,17,46,102,498
4.2101E+11,"Block Group 3, Census Tract 95, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 95, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16753,,,,,42,101,,,,9500,3,15000US421010095003,,,99475,0,501,340,161,161,23,0,138,340,0,0,0,10,25,38,0,66,145,56,818
4.2101E+11,"Block Group 4, Census Tract 95, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 95, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16754,,,,,42,101,,,,9500,4,15000US421010095004,,,96500,0,638,557,81,81,21,0,60,557,0,0,0,30,0,33,69,16,156,253,900
4.2101E+11,"Block Group 1, Census Tract 96, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 96, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16755,,,,,42,101,,,,9600,1,15000US421010096001,,,133554,0,465,368,97,97,0,21,76,368,0,0,0,0,0,0,29,2,45,292,695
4.2101E+11,"Block Group 2, Census Tract 96, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 96, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16756,,,,,42,101,,,,9600,2,15000US421010096002,,,59564,0,400,294,106,106,0,42,64,294,0,0,0,0,0,57,0,16,18,203,1028
4.2101E+11,"Block Group 3, Census Tract 96, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 96, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16757,,,,,42,101,,,,9600,3,15000US421010096003,,,61578,0,431,347,84,84,21,0,63,347,0,0,0,37,8,13,0,30,51,208,823
4.2101E+11,"Block Group 4, Census Tract 96, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 96, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16758,,,,,42,101,,,,9600,4,15000US421010096004,,,75461,0,520,411,109,109,21,0,88,411,0,0,0,83,0,0,0,0,48,280,949
4.2101E+11,"Block Group 5, Census Tract 96, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 96, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16759,,,,,42,101,,,,9600,5,15000US421010096005,,,75116,0,299,257,42,42,19,23,0,257,0,0,0,12,0,0,7,16,47,175,1222
4.2101E+11,"Block Group 1, Census Tract 98.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 98.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16760,,,,,42,101,,,,9801,1,15000US421010098011,,,118514,0,457,376,81,81,22,0,59,376,0,0,0,0,5,43,29,117,177,5,1365
4.2101E+11,"Block Group 2, Census Tract 98.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 98.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16761,,,,,42,101,,,,9801,2,15000US421010098012,,,179463,0,573,545,28,28,0,0,28,545,0,0,6,0,10,10,60,227,143,89,1015
4.2101E+11,"Block Group 1, Census Tract 98.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 98.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16762,,,,,42,101,,,,9802,1,15000US421010098021,,,158055,0,749,628,121,121,81,40,0,628,0,0,0,0,0,38,117,194,151,128,1104
4.2101E+11,"Block Group 2, Census Tract 98.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 98.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16763,,,,,42,101,,,,9802,2,15000US421010098022,,,270353,0,865,825,40,40,0,0,40,825,0,0,0,0,0,34,63,371,305,52,1689
4.2101E+11,"Block Group 3, Census Tract 98.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 98.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16764,,,,,42,101,,,,9802,3,15000US421010098023,,,182618,0,753,711,42,42,0,42,0,711,0,0,0,0,8,94,88,325,160,36,1334
4.2101E+11,"Block Group 1, Census Tract 100, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 100, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16765,,,,,42,101,,,,10000,1,15000US421010100001,,,117234,0,677,465,212,212,129,0,83,465,0,8,0,64,0,8,0,40,68,277,945
4.2101E+11,"Block Group 2, Census Tract 100, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 100, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16766,,,,,42,101,,,,10000,2,15000US421010100002,,,72540,0,324,289,35,35,35,0,0,289,0,0,0,0,0,44,36,45,29,135,850
4.2101E+11,"Block Group 3, Census Tract 100, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 100, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16767,,,,,42,101,,,,10000,3,15000US421010100003,,,62822,0,308,308,0,0,0,0,0,308,0,0,0,0,0,0,0,135,46,127,1162
4.2101E+11,"Block Group 4, Census Tract 100, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 100, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16768,,,,,42,101,,,,10000,4,15000US421010100004,,,245099,0,599,517,82,82,0,18,64,517,0,0,0,11,15,31,33,157,140,130,1007
4.2101E+11,"Block Group 1, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16769,,,,,42,101,,,,10100,1,15000US421010101001,,,74471,0,652,639,13,13,0,0,13,639,0,0,38,0,0,0,55,17,18,511,1024
4.2101E+11,"Block Group 2, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16770,,,,,42,101,,,,10100,2,15000US421010101002,,,82638,0,383,302,81,81,0,0,81,302,0,0,0,0,29,0,60,39,26,148,1315
4.2101E+11,"Block Group 3, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16771,,,,,42,101,,,,10100,3,15000US421010101003,,,78130,0,362,316,46,46,0,0,46,316,0,0,0,0,0,35,0,29,0,252,1164
4.2101E+11,"Block Group 4, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16772,,,,,42,101,,,,10100,4,15000US421010101004,,,126007,0,346,305,41,41,0,41,0,305,0,0,0,0,0,0,48,0,0,257,
4.2101E+11,"Block Group 5, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16773,,,,,42,101,,,,10100,5,15000US421010101005,,,91006,0,234,151,83,83,0,0,83,151,0,0,0,0,0,0,0,87,0,64,
4.2101E+11,"Block Group 6, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16774,,,,,42,101,,,,10100,6,15000US421010101006,,,90835,0,488,449,39,39,39,0,0,449,0,0,0,0,0,0,0,113,118,218,
4.2101E+11,"Block Group 7, Census Tract 101, Philadelphia County, Pennsylvania","Block Group 7, Census Tract 101, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16775,,,,,42,101,,,,10100,7,15000US421010101007,,,58350,0,298,258,40,40,0,0,40,258,0,0,0,0,14,0,0,45,21,178,
4.2101E+11,"Block Group 1, Census Tract 102, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 102, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16776,,,,,42,101,,,,10200,1,15000US421010102001,,,55566,0,283,231,52,52,18,0,34,231,0,0,0,0,0,19,0,0,75,137,722
4.2101E+11,"Block Group 2, Census Tract 102, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 102, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16777,,,,,42,101,,,,10200,2,15000US421010102002,,,195088,0,697,565,132,132,36,0,96,565,0,0,0,78,0,30,0,49,56,352,583
4.2101E+11,"Block Group 3, Census Tract 102, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 102, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16778,,,,,42,101,,,,10200,3,15000US421010102003,,,109964,0,534,498,36,36,36,0,0,498,0,0,0,20,50,44,33,26,73,252,604
4.2101E+11,"Block Group 1, Census Tract 103, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 103, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16779,,,,,42,101,,,,10300,1,15000US421010103001,,,168052,0,669,563,106,106,49,7,50,563,0,0,0,60,9,0,0,76,68,350,773
4.2101E+11,"Block Group 2, Census Tract 103, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 103, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16780,,,,,42,101,,,,10300,2,15000US421010103002,,,113305,0,559,348,211,211,36,48,127,348,0,0,7,12,9,0,0,37,68,215,1032
4.2101E+11,"Block Group 1, Census Tract 104, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 104, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16781,,,,,42,101,,,,10400,1,15000US421010104001,,,68928,0,301,274,27,27,0,0,27,274,0,0,44,0,59,9,0,0,8,154,
4.2101E+11,"Block Group 2, Census Tract 104, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 104, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16782,,,,,42,101,,,,10400,2,15000US421010104002,,,62331,0,315,288,27,27,0,0,27,288,0,0,0,84,0,12,0,0,32,160,795
4.2101E+11,"Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16783,,,,,42,101,,,,10400,3,15000US421010104003,,,164160,0,669,570,99,99,9,28,62,570,0,12,23,49,15,38,18,0,91,324,517
4.2101E+11,"Block Group 4, Census Tract 104, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 104, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16784,,,,,42,101,,,,10400,4,15000US421010104004,,,176632,0,324,271,53,53,0,0,53,271,0,0,0,0,72,11,0,10,59,119,1272
4.2101E+11,"Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16785,,,,,42,101,,,,10500,1,15000US421010105001,,,101440,0,145,118,27,27,8,0,19,118,0,0,31,9,0,0,0,11,0,67,
4.2101E+11,"Block Group 2, Census Tract 105, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 105, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16786,,,,,42,101,,,,10500,2,15000US421010105002,,,277109,0,797,652,145,145,17,42,86,652,0,0,98,59,11,20,146,33,81,204,758
4.2101E+11,"Block Group 3, Census Tract 105, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 105, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16787,,,,,42,101,,,,10500,3,15000US421010105003,,,279217,0,741,693,48,48,17,0,31,693,0,0,206,287,0,36,64,0,37,63,374
4.2101E+11,"Block Group 1, Census Tract 106, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 106, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16788,,,,,42,101,,,,10600,1,15000US421010106001,,,112915,0,302,194,108,108,0,0,108,194,0,0,23,3,0,0,11,17,0,140,689
4.2101E+11,"Block Group 2, Census Tract 106, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 106, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16789,,,,,42,101,,,,10600,2,15000US421010106002,,,152551,0,558,439,119,119,16,0,103,439,0,24,50,28,5,36,88,69,52,87,493
4.2101E+11,"Block Group 1, Census Tract 107, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 107, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16790,,,,,42,101,,,,10700,1,15000US421010107001,,,76469,0,296,217,79,79,19,0,60,217,0,0,0,10,0,0,0,13,8,186,795
4.2101E+11,"Block Group 2, Census Tract 107, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 107, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16791,,,,,42,101,,,,10700,2,15000US421010107002,,,193274,0,629,536,93,93,0,0,93,536,0,45,23,0,0,18,6,65,51,328,786
4.2101E+11,"Block Group 3, Census Tract 107, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 107, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16792,,,,,42,101,,,,10700,3,15000US421010107003,,,66838,0,306,200,106,106,0,0,106,200,0,19,0,38,0,0,0,8,56,79,977
4.2101E+11,"Block Group 4, Census Tract 107, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 107, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16793,,,,,42,101,,,,10700,4,15000US421010107004,,,123894,0,546,321,225,225,123,0,102,321,0,20,0,0,0,25,0,73,0,203,619
4.2101E+11,"Block Group 1, Census Tract 108, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 108, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16794,,,,,42,101,,,,10800,1,15000US421010108001,,,161887,0,321,253,68,68,22,0,46,253,0,48,0,52,0,0,28,20,11,94,921
4.2101E+11,"Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16795,,,,,42,101,,,,10800,2,15000US421010108002,,,103778,0,368,247,121,121,19,20,82,247,0,55,21,5,0,0,0,14,27,125,941
4.2101E+11,"Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16796,,,,,42,101,,,,10800,3,15000US421010108003,,,157872,0,516,388,128,128,21,0,107,388,0,0,0,64,20,22,29,61,111,81,798
4.2101E+11,"Block Group 4, Census Tract 108, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 108, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16797,,,,,42,101,,,,10800,4,15000US421010108004,,,84267,0,438,294,144,144,85,0,59,294,0,0,10,33,18,0,45,106,56,26,1085
4.2101E+11,"Block Group 5, Census Tract 108, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 108, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16798,,,,,42,101,,,,10800,5,15000US421010108005,,,77928,0,397,331,66,66,21,0,45,331,0,7,0,32,4,65,0,10,0,213,1026
4.2101E+11,"Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16799,,,,,42,101,,,,10900,1,15000US421010109001,,,117774,0,499,378,121,121,36,0,85,378,0,77,38,9,0,9,52,100,56,37,866
4.2101E+11,"Block Group 2, Census Tract 109, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 109, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16800,,,,,42,101,,,,10900,2,15000US421010109002,,,43724,0,216,174,42,42,24,0,18,174,0,11,0,2,0,12,12,12,15,110,625
4.2101E+11,"Block Group 3, Census Tract 109, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 109, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16801,,,,,42,101,,,,10900,3,15000US421010109003,,,86670,0,431,377,54,54,8,0,46,377,7,53,58,20,0,8,63,33,25,110,919
4.2101E+11,"Block Group 1, Census Tract 110, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 110, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16802,,,,,42,101,,,,11000,1,15000US421010110001,,,142244,0,256,196,60,60,25,0,35,196,0,0,33,19,0,12,0,0,60,72,889
4.2101E+11,"Block Group 2, Census Tract 110, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 110, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16803,,,,,42,101,,,,11000,2,15000US421010110002,,,108966,0,543,354,189,189,24,27,138,354,0,0,0,77,0,0,17,10,102,148,685
4.2101E+11,"Block Group 3, Census Tract 110, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 110, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16804,,,,,42,101,,,,11000,3,15000US421010110003,,,111388,0,712,436,276,276,98,0,178,436,0,91,12,128,0,21,11,63,25,85,582
4.2101E+11,"Block Group 4, Census Tract 110, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 110, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16805,,,,,42,101,,,,11000,4,15000US421010110004,,,110270,0,567,458,109,109,24,0,85,458,0,0,0,10,12,0,0,14,81,341,1030
4.2101E+11,"Block Group 1, Census Tract 111, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 111, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16806,,,,,42,101,,,,11100,1,15000US421010111001,,,622507,0,239,180,59,59,20,0,39,180,0,0,0,15,51,0,0,0,49,65,1047
4.2101E+11,"Block Group 2, Census Tract 111, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 111, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16807,,,,,42,101,,,,11100,2,15000US421010111002,,,249138,0,188,104,84,84,30,0,54,104,0,0,0,0,7,0,23,0,40,34,
4.2101E+11,"Block Group 3, Census Tract 111, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 111, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16808,,,,,42,101,,,,11100,3,15000US421010111003,,,86719,0,446,251,195,195,32,12,151,251,0,0,7,0,16,0,29,0,93,106,741
4.2101E+11,"Block Group 4, Census Tract 111, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 111, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16809,,,,,42,101,,,,11100,4,15000US421010111004,,,147334,0,488,403,85,85,13,20,52,403,0,0,0,0,23,39,62,90,67,122,813
4.2101E+11,"Block Group 5, Census Tract 111, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 111, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16810,,,,,42,101,,,,11100,5,15000US421010111005,,,195713,0,403,336,67,67,0,13,54,336,0,0,18,6,0,0,17,38,50,207,780
4.2101E+11,"Block Group 1, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16811,,,,,42,101,,,,11200,1,15000US421010112001,,,58755,0,345,246,99,99,0,0,99,246,0,0,0,0,0,0,13,47,127,59,
4.2101E+11,"Block Group 2, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16812,,,,,42,101,,,,11200,2,15000US421010112002,,,78510,0,330,267,63,63,0,0,63,267,0,0,0,13,0,34,12,0,28,180,950
4.2101E+11,"Block Group 3, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16813,,,,,42,101,,,,11200,3,15000US421010112003,,,70564,0,370,304,66,66,34,0,32,304,0,0,0,0,50,0,0,42,73,139,1041
4.2101E+11,"Block Group 4, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16814,,,,,42,101,,,,11200,4,15000US421010112004,,,88625,0,432,404,28,28,0,0,28,404,0,0,0,0,0,0,0,47,67,290,955
4.2101E+11,"Block Group 5, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16815,,,,,42,101,,,,11200,5,15000US421010112005,,,75721,0,463,370,93,93,0,0,93,370,0,0,0,0,0,0,10,0,156,204,633
4.2101E+11,"Block Group 6, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16816,,,,,42,101,,,,11200,6,15000US421010112006,,,64273,0,288,224,64,64,0,0,64,224,0,0,0,0,12,0,39,45,13,115,1043
4.2101E+11,"Block Group 7, Census Tract 112, Philadelphia County, Pennsylvania","Block Group 7, Census Tract 112, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16817,,,,,42,101,,,,11200,7,15000US421010112007,,,66714,0,366,270,96,96,31,0,65,270,0,0,0,0,0,0,0,24,39,207,
4.2101E+11,"Block Group 1, Census Tract 113, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 113, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16818,,,,,42,101,,,,11300,1,15000US421010113001,,,149130,0,586,557,29,29,0,0,29,557,0,0,0,0,0,0,36,112,168,241,862
4.2101E+11,"Block Group 2, Census Tract 113, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 113, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16819,,,,,42,101,,,,11300,2,15000US421010113002,,,104651,0,349,215,134,134,22,0,112,215,0,0,0,20,0,0,9,0,19,167,628
4.2101E+11,"Block Group 3, Census Tract 113, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 113, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16820,,,,,42,101,,,,11300,3,15000US421010113003,,,81118,0,460,380,80,80,0,0,80,380,0,0,0,0,0,0,0,5,90,285,608
4.2101E+11,"Block Group 1, Census Tract 114, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 114, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16821,,,,,42,101,,,,11400,1,15000US421010114001,,,211122,0,860,790,70,70,0,0,70,790,0,0,0,37,0,0,66,129,0,558,792
4.2101E+11,"Block Group 2, Census Tract 114, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 114, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16822,,,,,42,101,,,,11400,2,15000US421010114002,,,73787,0,295,268,27,27,0,0,27,268,0,0,0,0,0,0,0,44,71,153,
4.2101E+11,"Block Group 3, Census Tract 114, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 114, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16823,,,,,42,101,,,,11400,3,15000US421010114003,,,70185,0,442,413,29,29,0,0,29,413,0,0,0,0,0,0,0,42,70,301,
4.2101E+11,"Block Group 4, Census Tract 114, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 114, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16824,,,,,42,101,,,,11400,4,15000US421010114004,,,73635,0,358,323,35,35,0,0,35,323,0,16,0,0,0,0,0,64,0,243,
4.2101E+11,"Block Group 5, Census Tract 114, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 114, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16825,,,,,42,101,,,,11400,5,15000US421010114005,,,141395,0,833,699,134,134,35,0,99,699,0,0,0,0,0,0,16,60,72,551,1053
4.2101E+11,"Block Group 6, Census Tract 114, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 114, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16826,,,,,42,101,,,,11400,6,15000US421010114006,,,402823,0,374,374,0,0,0,0,0,374,0,0,0,6,0,0,0,72,114,182,968
4.2101E+11,"Block Group 1, Census Tract 115, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 115, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16827,,,,,42,101,,,,11500,1,15000US421010115001,,,79600,0,376,340,36,36,0,0,36,340,0,0,9,35,0,0,0,48,13,235,
4.2101E+11,"Block Group 2, Census Tract 115, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 115, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16828,,,,,42,101,,,,11500,2,15000US421010115002,,,96745,0,527,495,32,32,0,0,32,495,0,0,0,0,0,19,24,47,90,315,1103
4.2101E+11,"Block Group 3, Census Tract 115, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 115, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16829,,,,,42,101,,,,11500,3,15000US421010115003,,,125549,0,622,571,51,51,0,0,51,571,0,0,0,0,0,0,55,103,143,270,998
4.2101E+11,"Block Group 4, Census Tract 115, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 115, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16830,,,,,42,101,,,,11500,4,15000US421010115004,,,68562,0,285,269,16,16,0,0,16,269,0,0,0,0,0,0,13,58,23,175,1074
4.2101E+11,"Block Group 1, Census Tract 117, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 117, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,16831,,,,,42,101,,,,11700,1,15000US421010117001,,,654019,0,370,329,41,41,23,10,8,329,0,0,0,0,0,2,27,58,29,213,890
